Q24789_138_78.6678_210.604_1.85795_-0.343524||4,0,0,0,28,46,18,15,42,6,0,0,13,35,22,37,35,12,4,0,8,25,18,22,0,4,8,8,22,37,10,0,15,8,9,12,37,46,31,36,46,26,11,8,21,33,19,41,41,12,9,10,11,18,15,25,0,4,23,20,16,17,4,0,43,19,24,19,20,17,15,36,46,38,25,13,11,15,33,31,29,8,6,4,0,0,34,46,19,7,18,21,11,0,4,24,34,8,4,0,0,12,29,44,11,15,12,0,0,27,44,25,26,16,9,0,0,0,28,46,32,8,9,9,6,0,4,46
Q24789_139_78.7367_461.762_2.00514_-2.67465||8,17,33,32,28,24,11,4,16,31,30,43,19,17,9,4,46,47,15,6,4,0,0,0,27,28,9,15,34,9,4,15,9,6,4,8,30,45,20,12,47,38,13,12,17,30,20,27,44,47,13,7,7,0,0,10,22,20,9,35,41,6,0,8,28,12,15,34,28,24,22,24,47,34,17,28,15,12,6,27,47,21,0,0,0,0,0,27,27,12,7,29,31,0,0,10,39,19,8,16,9,11,22,26,45,44,12,15,7,6,13,15,38,41,7,0,0,0,0,6,22,19,6,17,23,8,0,0
Q24789_140_81.9426_244.435_1.76725_-2.80183||17,0,0,0,0,0,12,21,34,17,0,0,4,8,17,15,51,41,11,0,0,0,0,4,18,31,28,15,0,0,0,0,14,15,18,11,0,0,0,14,45,18,14,6,0,0,4,22,51,35,12,0,0,0,0,28,26,34,26,4,0,0,13,25,0,26,50,31,4,0,0,0,36,25,33,32,17,0,0,10,51,38,15,8,0,0,0,24,28,27,23,33,27,19,24,23,10,36,51,47,19,0,0,0,21,12,38,51,32,0,0,9,51,36,30,15,4,0,0,30,39,22,12,40,40,12,0,19
Q24789_141_83.7305_233.892_1.80176_-1.33839||14,19,21,15,24,18,13,14,9,37,47,20,10,8,19,12,12,22,49,36,0,0,10,11,24,27,40,21,0,0,4,12,14,10,4,0,0,12,49,32,22,15,12,0,0,18,49,37,49,22,27,12,0,4,23,42,20,17,36,41,0,0,0,0,17,22,15,0,0,4,32,19,36,45,25,0,0,8,31,20,49,42,8,0,0,0,6,22,40,24,30,26,0,0,0,4,38,26,10,0,0,0,0,14,38,49,29,0,0,0,0,20,46,45,17,0,0,0,0,16,45,16,10,4,0,0,0,20
Q24789_142_94.7794_412.118_2.0252_-3.82937||20,20,18,13,0,0,29,46,10,8,32,34,0,0,20,46,21,38,30,21,0,0,7,18,16,37,31,27,7,0,0,0,26,40,30,15,0,0,4,27,24,13,26,32,9,0,10,46,46,36,11,8,0,0,8,37,36,46,20,15,10,0,0,0,24,20,19,21,8,4,6,33,39,36,36,25,7,0,0,24,46,39,37,9,0,0,0,18,46,20,4,9,7,0,0,30,9,28,46,37,0,0,0,0,35,42,34,4,0,0,0,7,31,21,26,16,0,0,0,19,20,4,8,16,0,0,8,40
Q24789_143_95.8484_455.641_2.08296_-3.04137||27,0,0,0,15,43,48,39,10,6,4,0,8,32,48,24,26,15,4,6,8,18,33,35,21,17,8,19,23,26,15,12,29,6,0,0,0,13,48,47,48,24,12,0,0,9,32,33,40,37,15,6,8,9,17,21,25,32,17,20,19,6,12,14,48,22,0,0,0,9,23,22,48,23,0,0,0,0,8,21,40,25,4,4,15,14,18,22,39,47,15,0,0,0,9,12,48,37,0,0,0,0,4,6,48,36,0,0,8,9,9,10,48,22,0,0,9,12,17,21,48,33,8,0,0,0,0,4
Q24789_144_99.8804_209.15_1.95015_-0.438017||21,20,26,25,22,11,0,9,47,33,9,0,0,0,0,32,47,32,0,0,0,0,0,22,30,25,0,0,0,0,7,17,20,25,32,38,22,4,0,17,47,47,16,7,7,0,7,24,47,28,0,0,0,0,26,42,14,4,0,0,0,0,33,40,37,18,14,20,30,14,14,40,41,32,20,7,17,7,20,38,21,19,28,13,0,10,47,40,26,19,10,0,0,4,35,45,30,45,16,0,6,4,7,21,20,47,28,4,4,0,4,14,15,30,47,20,0,0,7,13,17,28,24,17,11,6,9,9
Q24789_145_103.063_477.447_1.85513_0.553414||26,37,25,9,0,0,0,4,34,26,20,43,30,0,0,8,46,20,11,36,24,0,0,16,36,12,11,18,13,0,0,12,29,30,23,28,26,0,4,11,46,16,18,40,26,0,4,29,41,33,41,46,16,0,0,11,35,32,25,20,0,0,0,9,39,26,17,38,25,0,0,6,46,34,29,40,21,0,0,18,41,31,41,38,0,0,0,6,6,25,35,22,0,0,0,0,31,32,25,22,0,0,0,0,28,39,40,23,0,0,0,0,22,30,17,22,4,0,0,0,0,16,20,23,4,0,0,0
Q24789_146_105.894_381.264_1.80887_-2.46363||42,18,20,15,0,0,0,38,43,19,16,4,0,0,0,47,11,9,18,22,15,0,0,10,0,0,10,23,24,9,0,0,20,16,23,34,19,4,0,21,48,31,11,8,8,4,8,48,33,15,18,22,19,8,16,19,0,0,9,28,31,8,4,0,9,16,30,46,35,15,15,9,40,29,12,11,18,16,48,48,24,6,0,6,10,8,48,48,14,0,4,24,22,4,10,26,0,6,22,48,48,13,9,0,15,0,15,42,31,15,33,32,46,12,10,9,0,0,21,48,38,9,0,9,12,10,0,30
Q24789_147_105.894_381.264_1.80887_-3.58677||0,0,0,35,44,38,14,0,8,13,14,18,37,33,10,0,27,49,18,12,19,12,6,0,14,45,28,29,4,0,0,0,29,8,4,8,28,49,38,25,44,41,48,23,17,16,14,23,27,49,43,12,11,6,0,0,11,24,10,23,17,16,0,0,41,35,11,9,33,26,10,16,49,40,15,0,0,0,4,30,28,22,20,11,20,26,14,17,0,0,0,4,23,28,15,0,14,49,40,17,18,0,0,0,35,49,12,0,4,11,6,6,14,12,0,0,21,32,12,6,0,0,0,0,19,28,19,0
Q24789_148_109.818_417.155_2.00069_-1.95164||6,0,0,0,0,0,40,38,39,11,0,0,0,0,27,41,32,16,0,0,28,31,9,14,21,17,0,0,19,28,11,11,24,0,0,0,0,0,24,49,49,26,0,0,12,9,6,36,34,18,0,0,49,41,11,14,22,6,0,0,18,25,26,31,46,31,0,0,0,0,17,45,49,32,0,0,12,15,14,36,23,4,0,18,49,39,18,19,0,0,0,17,26,21,37,26,49,49,12,0,0,0,0,8,36,39,27,10,8,6,17,24,10,8,13,18,33,35,18,15,11,13,6,17,26,31,16,4
Q24789_149_111.02_55.0613_2.0407_-0.042076||0,0,7,9,18,26,6,0,7,7,7,0,9,36,20,7,13,27,17,0,0,19,16,6,7,23,37,10,6,6,0,0,6,0,0,0,34,48,14,9,48,26,14,0,10,37,25,25,30,41,34,0,0,10,10,7,20,28,25,9,4,11,27,15,18,14,14,12,45,48,11,12,48,33,14,4,10,24,13,28,38,15,14,7,24,44,21,15,21,16,14,9,16,42,48,28,14,37,43,27,29,17,0,4,36,48,43,22,13,10,0,6,18,18,22,27,33,27,4,4,17,31,45,17,17,16,7,7
Q24789_150_113.176_82.3015_1.95114_-3.59484||38,16,24,26,6,0,0,22,45,11,13,22,12,0,14,35,8,19,33,32,12,4,16,13,26,34,17,4,0,0,0,4,18,10,12,21,16,23,12,15,32,10,7,12,12,15,44,45,45,19,10,12,6,8,38,42,21,19,7,0,9,19,22,12,16,17,10,9,10,21,28,28,30,22,17,35,23,17,19,27,45,26,8,12,12,14,30,43,14,7,0,7,24,25,27,21,33,0,0,0,19,28,28,37,36,4,0,16,37,28,17,37,18,4,0,14,33,28,45,45,7,0,0,0,6,14,45,44
Q24789_151_113.778_75.1936_1.95963_-4.05705||4,0,0,13,16,13,16,21,7,7,10,8,11,17,24,15,33,16,8,9,13,12,18,27,29,13,6,16,12,0,17,38,12,4,0,4,10,38,34,35,42,16,13,10,12,18,26,37,28,29,15,23,31,16,16,20,39,44,6,4,6,8,13,28,33,24,13,0,0,22,28,37,44,30,0,0,17,27,12,19,34,18,6,10,27,43,31,41,37,24,0,0,4,12,18,44,25,27,25,6,4,27,29,22,37,20,4,0,24,30,37,37,29,8,4,4,37,36,21,30,31,0,0,0,0,4,24,44
Q24789_152_118.425_393.558_2.18057_-1.1386||19,0,0,0,0,24,41,28,30,26,8,0,0,19,43,20,20,35,27,9,6,16,24,21,15,30,47,25,21,23,11,12,38,16,4,10,10,23,18,18,47,37,0,0,0,0,4,21,37,47,22,0,0,0,8,16,47,40,47,12,0,0,4,24,34,15,8,16,23,12,4,23,47,18,0,0,0,0,8,47,38,16,4,0,0,0,24,47,47,10,0,0,0,0,32,47,15,22,20,29,17,0,0,4,25,14,6,4,6,4,6,39,33,9,0,0,0,4,27,47,28,12,0,0,0,6,30,38
Q24789_153_121.887_54.0855_1.85489_-1.50306||6,13,30,16,10,16,34,30,13,19,36,19,19,0,15,34,4,4,27,43,30,0,0,4,13,6,15,25,13,0,4,18,16,10,15,33,42,27,34,37,46,25,17,13,8,6,19,46,26,15,30,38,30,7,0,11,0,0,10,31,46,10,7,4,10,32,44,44,37,0,0,7,46,46,44,17,6,0,4,16,25,15,11,21,36,25,11,8,0,0,0,23,46,15,0,0,16,36,28,21,15,6,0,6,11,38,29,20,16,18,6,4,0,4,8,31,29,29,14,0,0,0,0,30,41,14,10,4
Q24789_154_127.61_116.204_2.05032_-4.30371||35,18,16,24,12,11,13,16,32,17,21,35,18,11,18,24,44,22,11,4,0,0,6,39,27,10,10,17,6,0,7,24,20,16,18,28,38,36,36,21,44,22,29,24,11,19,37,44,38,22,32,16,7,0,0,34,30,18,4,0,0,4,21,35,12,24,28,44,44,24,14,12,44,44,32,25,14,13,15,29,34,30,18,15,14,7,0,11,24,33,7,0,4,13,20,15,14,24,19,18,21,17,15,18,18,43,25,15,6,8,15,18,27,26,10,13,16,11,7,9,11,12,6,18,29,28,26,18
Q24789_155_127.829_320.927_1.95902_-4.49709||59,0,0,0,0,0,0,31,71,0,0,0,0,0,0,41,57,0,0,0,0,0,0,30,16,0,0,0,22,9,0,11,64,12,5,8,0,0,0,24,71,8,0,0,0,0,0,39,71,13,0,0,0,0,0,25,21,0,0,0,20,8,0,9,58,20,12,17,8,0,0,8,71,27,0,0,0,0,0,14,71,28,0,0,0,0,0,0,19,5,0,0,19,5,0,0,43,29,13,8,8,5,0,0,71,36,0,0,0,0,0,0,58,22,0,0,0,0,0,11,12,0,0,0,16,8,0,5
Q24789_156_134.853_398.538_1.79303_-1.33887||11,24,23,19,13,5,0,6,43,8,0,0,5,5,5,43,48,13,0,0,0,0,30,53,34,18,0,0,0,0,34,49,0,0,10,28,37,19,0,0,44,13,9,9,13,12,8,30,53,27,0,0,0,0,5,31,34,25,5,5,12,15,22,24,0,5,14,53,44,6,0,0,33,38,26,19,11,5,0,12,53,33,5,0,0,0,0,23,26,28,24,10,14,12,11,16,0,0,5,53,53,24,13,9,29,17,8,9,18,16,18,36,53,12,0,0,0,0,14,37,21,19,9,0,0,6,39,33
Q24789_157_137.621_386.84_2.26139_-2.12445||15,32,19,10,9,6,5,0,29,45,18,0,0,0,0,15,47,35,15,0,0,0,0,30,44,51,22,19,14,6,0,12,23,45,21,6,0,0,0,8,19,33,22,15,8,12,13,16,51,39,12,5,0,5,8,25,51,36,11,13,18,13,0,15,27,21,11,5,0,0,11,35,24,20,29,24,6,5,13,27,51,48,22,9,0,0,0,20,51,48,16,9,0,0,0,11,14,0,0,0,0,0,23,42,39,23,6,0,0,0,9,48,51,51,12,0,0,0,0,29,46,39,5,0,0,0,0,11
Q24789_158_140.179_375.431_1.84522_-1.75438||48,12,0,0,0,0,7,40,57,11,7,7,5,0,0,45,32,34,27,13,7,0,0,11,16,26,14,19,12,0,0,0,39,28,17,5,0,0,5,33,57,26,0,0,0,0,0,40,52,23,8,0,0,0,0,9,27,18,7,12,18,0,0,0,41,32,9,0,0,0,9,25,57,36,0,0,0,0,0,36,50,12,0,0,0,0,5,37,29,15,0,7,21,5,5,12,23,7,0,0,0,0,32,53,33,8,0,0,0,0,38,57,22,0,0,0,0,0,52,57,13,0,0,0,12,13,50,42
Q24789_159_144.14_457.066_1.96476_-2.11932||0,0,25,38,4,4,28,17,0,0,32,50,12,15,21,4,0,0,31,50,6,6,9,0,0,0,21,44,8,6,8,0,0,0,0,4,10,32,50,22,14,4,6,21,12,42,50,26,39,12,25,44,6,12,34,40,12,6,33,50,0,0,0,0,0,0,9,10,28,39,34,16,34,28,23,12,17,27,36,20,50,32,9,9,0,11,26,37,17,6,16,39,6,16,37,19,16,12,12,14,14,12,20,14,20,14,17,9,14,13,10,19,25,9,0,0,6,14,37,45,0,0,0,0,0,22,47,29
Q24789_160_144.14_457.066_1.96476_-3.75258||18,14,18,14,13,13,12,10,32,18,4,0,10,11,27,37,51,26,0,0,0,0,11,32,31,23,0,0,19,34,0,0,10,22,21,14,16,8,14,14,35,20,34,31,23,12,16,24,51,27,15,6,4,19,12,37,25,6,0,0,26,51,12,15,39,46,26,10,0,0,4,15,25,35,51,37,9,12,0,10,34,40,38,14,21,47,8,12,9,0,0,0,25,51,8,6,48,34,0,0,0,6,0,18,33,18,16,8,13,45,8,12,0,0,11,6,27,51,0,0,9,0,0,0,16,45,9,6
Q24789_161_145.763_194.047_2.00249_-2.54297||49,39,6,0,8,6,4,12,32,19,4,0,10,13,25,35,30,23,0,0,0,0,21,37,29,12,0,0,0,0,0,17,34,44,9,4,16,30,38,26,49,39,4,0,19,27,24,28,39,51,15,0,0,0,0,12,24,29,13,0,0,0,0,0,29,10,0,0,0,22,47,39,51,17,0,0,0,12,21,49,51,24,9,0,0,0,0,32,14,21,13,0,0,4,4,15,41,9,0,0,4,16,19,29,51,4,0,0,0,14,26,51,35,0,0,0,0,0,32,51,15,0,0,0,0,17,43,29
Q24789_162_145.941_443.968_1.92855_-3.33103||13,12,0,0,0,5,14,15,43,42,25,8,5,5,10,18,28,49,49,8,11,7,0,21,17,28,22,9,46,30,0,5,21,21,8,5,5,0,0,8,49,20,5,0,5,0,0,47,49,20,10,0,23,23,0,49,9,5,5,0,49,46,0,8,21,12,7,7,8,8,5,12,49,40,0,0,8,7,0,18,49,39,0,0,34,34,0,14,7,0,0,0,49,48,0,0,12,25,13,11,7,0,0,0,44,49,5,0,7,11,0,0,28,30,0,0,40,42,0,0,0,0,0,0,49,39,0,0
Q24789_163_147.586_322.042_1.93267_1.52091||57,0,0,0,0,0,0,17,73,11,0,0,0,0,0,27,62,17,0,0,0,0,0,18,18,8,0,6,6,0,0,6,61,18,0,0,0,0,0,6,73,24,0,0,0,0,0,10,72,20,0,0,0,0,0,8,22,6,0,8,6,0,0,0,59,28,0,0,0,0,0,0,73,26,0,0,0,0,0,18,72,19,0,0,0,0,0,21,21,16,12,10,8,0,0,0,58,20,0,0,0,0,0,6,73,43,0,0,0,0,0,0,62,31,0,0,0,0,0,0,19,15,8,8,16,8,0,0
Q24789_164_151.828_233.441_1.77948_-2.78485||19,14,26,26,21,18,15,19,33,10,6,18,23,16,11,23,45,26,13,22,23,14,6,19,13,32,18,28,31,22,6,4,13,12,16,30,20,28,22,18,46,13,7,17,16,23,10,20,51,33,24,33,11,0,0,22,27,51,41,43,15,0,0,0,8,7,12,43,27,4,6,13,35,34,22,32,12,0,0,8,51,34,13,8,0,0,0,23,51,40,21,13,0,0,6,24,25,12,13,23,13,4,12,26,21,30,28,25,6,0,4,6,51,25,12,0,0,0,0,29,44,7,0,0,13,11,12,30
Q24789_165_157.526_461.651_1.95143_0.684179||4,15,15,15,13,0,0,0,6,18,21,4,4,4,10,10,15,32,28,0,0,0,15,13,44,48,20,0,0,0,4,18,13,21,14,25,27,21,17,13,17,14,18,18,23,27,21,22,50,38,16,6,0,6,13,28,44,50,17,0,0,0,0,6,20,28,37,18,21,29,27,22,24,38,41,40,15,12,11,15,50,27,23,26,4,0,0,21,50,18,0,0,0,0,0,30,10,28,50,41,4,0,0,6,9,33,45,50,13,0,0,0,39,13,15,44,17,0,0,19,50,4,0,0,0,0,6,36
Q24789_166_158.756_274.754_1.96014_-4.0967||20,7,0,0,0,16,20,24,17,18,9,6,0,17,23,24,10,9,7,11,11,23,33,24,15,15,6,0,0,18,31,24,17,27,22,11,10,4,9,9,42,42,26,20,6,4,10,17,17,22,43,49,16,11,0,4,26,30,33,24,9,9,7,6,12,27,24,35,22,6,0,6,49,28,14,22,14,4,0,29,49,40,49,41,0,0,0,14,6,15,49,49,14,4,4,0,16,20,16,24,24,37,11,7,49,36,7,16,15,17,4,10,49,35,22,15,0,0,0,23,18,18,38,46,33,17,6,10
Q24789_167_159.118_475.516_2.04288_0.28745||12,27,31,42,27,0,0,5,51,51,14,19,11,0,0,0,45,49,23,0,0,0,0,0,19,32,17,0,0,0,0,5,15,14,14,49,50,0,0,0,51,41,9,18,17,0,0,11,51,33,5,0,0,0,0,21,18,15,11,5,5,0,0,7,8,7,12,51,44,0,0,0,47,17,21,38,11,0,0,33,50,9,5,0,0,0,0,51,25,11,14,5,0,0,11,24,8,0,20,51,14,0,0,8,14,7,34,51,5,0,0,14,26,8,17,30,7,0,17,45,14,11,11,0,0,0,32,42
Q24789_168_162.671_173.543_1.89586_0.5999||0,5,8,19,55,20,11,5,9,13,13,9,14,18,25,26,18,0,0,0,0,10,26,32,12,5,7,5,9,9,9,11,0,0,5,28,55,35,8,0,15,7,8,7,23,53,24,18,54,13,0,0,0,20,20,34,25,10,7,8,7,11,0,7,0,0,7,9,55,55,32,0,35,17,9,0,19,50,32,14,55,27,0,0,0,15,14,19,20,9,0,0,5,39,22,8,0,9,55,44,42,31,14,0,27,26,55,36,0,11,13,8,40,22,25,13,0,13,20,24,5,0,9,10,15,35,21,8
Q24789_169_169.905_263.816_1.97777_-1.0882||22,13,4,7,25,17,13,28,18,16,7,4,14,37,25,23,27,40,26,11,13,18,12,12,13,31,51,19,9,22,20,7,14,7,4,10,24,23,19,14,33,12,0,0,9,31,27,25,51,49,15,10,4,7,11,22,26,30,41,43,23,39,28,10,0,10,19,20,20,17,11,4,38,22,21,10,17,18,9,14,51,28,12,6,0,0,6,51,34,22,43,34,6,0,17,46,0,14,25,21,17,0,0,0,12,26,29,16,13,11,6,6,26,11,11,6,4,6,14,51,14,4,0,0,0,0,44,51
Q24789_170_182.456_204.44_2.09918_0.92751||0,0,8,41,41,6,0,0,37,17,10,22,15,0,0,13,46,23,11,9,17,8,0,17,12,8,10,21,33,22,7,13,6,4,8,37,36,13,6,4,38,16,16,46,22,0,0,8,46,42,26,27,14,6,6,21,10,14,24,46,30,10,4,7,16,12,16,30,28,8,0,10,29,20,34,41,13,0,0,14,46,21,28,27,18,20,30,46,10,6,7,23,33,31,35,27,7,9,39,45,17,17,9,4,23,25,27,28,18,20,10,9,10,11,13,17,39,42,20,19,6,0,0,0,11,23,33,35
Q24789_171_182.749_242.455_1.82478_0.0710751||23,19,10,10,6,0,10,27,16,22,31,34,12,6,8,10,0,6,19,41,20,6,5,0,6,14,8,9,8,0,12,14,34,32,5,0,11,16,12,20,55,38,28,33,14,8,9,27,18,16,23,55,49,0,0,0,11,13,9,26,20,0,0,6,32,31,6,6,26,26,9,11,55,37,9,16,20,8,6,24,36,14,8,47,55,10,0,6,0,8,6,25,40,17,10,0,31,42,14,15,34,19,5,6,55,55,0,0,20,12,0,5,20,19,0,11,55,26,0,0,0,0,6,16,44,18,12,0
Q24789_172_182.749_242.455_1.82478_-3.50197||11,16,18,9,0,5,5,7,50,53,11,5,0,0,0,0,40,53,10,0,12,42,18,0,5,12,10,7,11,53,33,0,31,10,0,0,8,10,9,15,53,42,0,0,15,18,7,19,34,25,0,0,52,53,17,10,12,25,11,7,21,53,24,5,33,5,0,0,7,12,12,14,53,7,0,0,15,27,24,47,16,13,13,13,53,53,24,21,9,29,15,8,20,39,17,0,17,8,12,15,9,0,0,12,29,8,7,0,5,15,20,40,11,5,7,18,26,32,21,15,5,8,12,13,21,30,13,0
Q24789_173_183.363_382.138_2.0595_-2.95224||50,6,4,12,4,0,4,28,45,4,0,10,22,6,4,26,25,14,4,17,28,8,0,13,23,23,12,8,6,0,0,11,50,14,18,50,20,0,0,34,50,15,6,14,13,0,0,37,31,12,6,27,32,0,0,18,36,12,9,14,10,0,0,23,23,20,36,50,32,10,0,9,50,38,25,22,10,0,0,14,28,25,22,46,26,0,0,10,40,19,11,21,9,0,0,15,8,12,15,31,35,35,21,0,40,50,22,17,14,12,0,0,19,43,36,50,22,0,0,0,25,16,12,38,21,0,4,0
Q24789_174_184.235_496.453_1.79068_0.676539||0,5,5,48,52,15,0,0,64,28,9,27,33,7,0,7,64,15,0,0,0,5,5,14,7,0,7,0,5,17,9,5,15,5,0,10,49,64,7,5,64,48,0,5,29,27,5,15,64,32,0,0,0,9,9,21,5,0,0,0,0,15,10,5,26,9,28,20,25,61,13,16,64,21,15,0,0,16,9,53,50,10,0,0,0,0,0,38,0,0,0,0,0,0,0,0,9,9,64,36,11,10,0,0,26,10,30,14,0,0,0,21,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
Q24789_175_185.607_459.344_1.9742_-4.02086||0,0,0,0,0,50,43,0,12,4,0,4,12,50,50,8,50,27,0,0,4,34,25,16,33,32,16,9,6,0,0,10,10,8,9,12,9,42,32,12,26,13,8,28,27,24,17,12,50,29,0,10,8,6,6,12,40,22,0,0,9,6,0,14,14,0,11,12,29,42,24,29,39,10,11,30,15,13,18,43,50,14,10,22,8,0,8,32,32,12,0,0,0,12,32,27,22,11,11,0,31,49,12,21,50,19,9,15,12,15,10,40,32,6,4,19,20,23,26,26,12,0,0,0,0,20,50,28
Q24789_176_185.59_194.292_1.76254_-2.66603||19,9,0,0,32,49,27,24,32,0,0,0,40,49,14,21,46,9,0,0,8,13,10,34,33,23,4,4,10,15,6,13,4,8,0,0,49,49,13,0,29,6,0,0,30,39,15,25,49,24,0,0,0,4,8,36,37,40,15,20,13,8,0,6,0,12,12,0,21,49,29,0,32,18,17,12,21,21,10,12,49,39,0,0,0,0,0,32,41,39,8,12,20,12,0,19,19,26,18,6,0,15,11,9,17,16,24,21,21,13,4,13,49,42,0,4,11,4,0,41,41,39,22,12,11,0,0,25
Q24789_177_185.928_490.419_1.80568_0.77401||0,0,0,24,51,27,5,0,53,10,10,26,35,19,10,41,59,7,5,5,0,0,0,45,17,7,17,12,0,0,0,7,0,0,5,49,36,5,0,0,51,14,13,49,41,5,0,14,59,11,5,5,5,0,0,34,28,0,5,0,0,14,5,13,0,0,0,19,38,39,0,0,47,16,0,17,50,37,5,10,59,27,0,0,7,0,0,21,28,0,0,0,0,13,8,14,0,0,7,8,27,54,8,0,41,10,14,7,21,39,11,27,59,10,0,0,0,0,0,47,14,0,0,0,0,0,0,15
Q24789_178_187.308_185.325_2.05849_-2.298||16,0,0,8,37,19,11,27,51,13,0,0,0,0,6,45,43,21,17,26,23,4,0,20,15,41,28,34,23,0,0,0,15,16,16,10,31,27,4,9,49,14,15,12,10,0,13,51,51,35,17,11,10,0,11,51,19,40,34,13,13,6,6,6,25,22,17,8,12,16,9,15,46,20,15,18,27,10,9,24,51,42,8,4,4,0,4,49,24,22,17,13,31,15,12,25,19,8,6,4,4,9,13,15,31,9,4,6,13,12,18,21,51,6,0,0,0,0,0,51,40,25,8,6,13,6,8,40
Q24789_179_189.438_447.786_2.03222_-0.313106||10,4,8,0,25,49,17,9,44,21,8,0,11,33,21,18,49,40,16,0,0,0,0,6,44,27,0,0,11,15,4,8,23,8,12,45,39,43,8,11,49,24,12,13,4,12,6,16,49,25,10,0,0,10,10,29,45,6,13,12,8,8,4,39,11,10,25,49,18,6,17,15,48,28,37,32,4,4,12,18,38,30,6,4,0,17,21,27,46,42,4,0,0,0,4,35,0,0,8,40,22,6,19,15,13,15,19,18,12,6,18,25,39,49,6,6,6,4,6,6,31,46,0,0,0,0,0,10
Q24789_180_193.458_96.4825_1.93289_0.133236||12,8,10,16,13,26,21,11,26,0,0,5,0,14,41,25,60,25,8,0,0,5,16,21,29,23,22,39,5,0,0,0,19,11,13,24,19,25,13,11,40,13,20,27,16,9,15,18,60,13,0,5,0,0,0,19,49,16,12,28,9,7,0,8,21,7,7,60,53,12,19,21,41,18,7,15,21,17,23,24,60,19,0,0,5,0,0,20,46,0,0,5,11,22,20,27,15,0,0,37,60,23,8,10,48,11,0,0,22,8,10,27,60,11,0,0,0,5,7,23,25,0,0,0,14,31,32,22
Q24789_181_199.502_453.564_1.92057_0.223005||26,9,0,0,7,8,24,56,28,16,14,5,0,0,35,57,34,18,15,34,25,0,9,28,0,11,31,50,31,7,0,0,29,10,5,0,12,24,24,39,57,24,0,0,0,10,20,43,55,21,0,14,12,0,15,28,7,0,10,36,47,18,8,11,29,23,22,12,8,13,21,20,57,12,5,5,0,5,5,24,53,17,0,0,0,0,10,21,15,7,0,24,48,9,0,9,24,7,16,26,5,9,29,18,57,23,0,5,0,0,9,20,46,22,0,0,0,9,9,12,5,8,0,5,33,40,10,0
Q24789_182_201.029_74.0501_2.00728_-0.896638||20,57,29,9,11,5,0,9,40,62,15,0,0,0,0,19,66,36,0,0,0,0,0,17,40,9,0,0,0,0,26,22,28,27,5,0,0,0,0,26,47,13,0,0,0,0,18,51,66,24,0,0,0,0,7,30,41,16,5,5,5,0,0,0,19,32,22,11,13,5,0,13,60,18,9,11,19,12,13,24,66,30,0,0,0,0,0,14,39,13,0,5,12,5,0,0,0,21,26,19,37,17,0,0,62,11,0,5,30,21,5,17,66,15,0,0,0,0,0,17,35,0,0,0,13,7,0,9
Q24789_183_203.512_25.1502_1.77103_-4.1646||9,13,12,20,18,0,0,0,63,14,12,11,8,0,0,20,78,22,0,0,8,9,0,20,42,8,0,0,21,24,8,17,9,5,11,11,8,11,19,19,64,9,12,9,18,12,5,22,78,9,0,0,5,9,5,24,46,0,0,0,16,21,5,16,24,0,0,0,13,15,13,22,66,14,0,5,16,11,5,20,78,17,0,0,0,5,0,24,47,9,0,0,5,12,5,15,16,5,0,22,20,5,0,20,56,5,0,0,0,5,8,27,78,0,0,0,0,0,0,36,45,18,5,0,0,0,0,13
Q24789_184_209.826_370.491_1.73996_1.54206||8,0,0,0,6,27,23,10,8,0,0,0,13,53,17,10,53,31,5,0,5,25,15,18,48,50,20,0,0,0,0,5,0,0,0,0,24,26,25,21,21,6,5,13,45,46,19,18,53,18,5,5,9,16,14,32,53,14,0,0,0,0,0,29,10,5,5,19,17,13,35,38,23,28,30,29,36,15,16,17,53,43,24,12,6,0,0,18,53,5,0,0,0,0,0,42,15,18,38,51,5,0,8,16,27,34,29,14,10,5,6,13,47,22,12,0,6,0,5,23,36,0,0,0,0,0,6,37
Q24789_185_216.231_402.412_1.87871_-4.0564||10,0,0,0,4,11,41,39,16,0,0,0,0,12,48,48,42,33,4,0,0,18,37,21,26,29,17,40,20,9,6,11,12,13,45,15,6,6,6,14,33,16,28,19,0,0,8,38,48,34,6,0,0,0,9,29,33,23,9,23,19,18,20,17,0,11,45,32,4,0,0,0,20,24,41,29,4,10,10,6,48,26,16,0,0,11,38,37,14,0,0,0,4,20,48,32,0,0,40,48,6,0,0,0,0,8,20,45,34,24,15,0,12,4,4,13,21,29,44,25,19,0,0,8,6,14,37,32
Q24789_186_218.451_171.757_1.78309_1.55698||0,23,21,23,51,27,6,0,23,6,9,13,37,23,11,27,40,32,15,17,0,0,0,17,53,38,4,0,4,13,8,14,0,4,4,11,48,53,19,4,30,8,14,21,33,24,17,21,53,35,4,0,0,0,0,22,53,33,0,0,4,18,15,19,4,0,0,9,32,53,21,10,39,13,4,6,11,24,32,25,53,27,0,0,0,4,6,19,44,13,0,0,0,32,25,22,4,8,15,31,35,21,4,0,37,29,18,12,4,4,4,11,53,17,0,0,0,0,6,28,23,4,0,0,18,36,20,20
